,FKL05,FKL06,0
15451,MALUKU UTARA,KOTAWARINGIN BARAT,0
15452,MALUKU UTARA,KOTAWARINGIN TIMUR,0
15453,MALUKU UTARA,KAPUAS,0
15454,MALUKU UTARA,BARITO SELATAN,0
15455,MALUKU UTARA,BARITO UTARA,0
15456,MALUKU UTARA,SUKAMARA,0
15457,MALUKU UTARA,LAMANDAU,0
15458,MALUKU UTARA,SERUYAN,0
15459,MALUKU UTARA,KATINGAN,0
15460,MALUKU UTARA,PULANG PISAU,0
15461,MALUKU UTARA,GUNUNG MAS,0
15462,MALUKU UTARA,BARITO TIMUR,0
15463,MALUKU UTARA,MURUNG RAYA,0
15464,MALUKU UTARA,KOTA PALANGKA RAYA,0
15465,MALUKU UTARA,TANAH LAUT,0
15466,MALUKU UTARA,KOTA BARU,0
15467,MALUKU UTARA,BANJAR,0
15468,MALUKU UTARA,BARITO KUALA,0
15469,MALUKU UTARA,TAPIN,0
15470,MALUKU UTARA,HULU SUNGAI SELATAN,0
15471,MALUKU UTARA,HULU SUNGAI TENGAH,0
15472,MALUKU UTARA,HULU SUNGAI UTARA,0
15473,MALUKU UTARA,TABALONG,0
15474,MALUKU UTARA,TANAH BUMBU,0
15475,MALUKU UTARA,BALANGAN,0
15476,MALUKU UTARA,KOTA BANJARMASIN,0
15477,MALUKU UTARA,KOTA BANJAR BARU,0
15478,MALUKU UTARA,PASER,0
15479,MALUKU UTARA,KUTAI BARAT,0
15480,MALUKU UTARA,KUTAI KARTANEGARA,0
15481,MALUKU UTARA,KUTAI TIMUR,0
15482,MALUKU UTARA,BERAU,0
15483,MALUKU UTARA,PENAJAM PASER UTARA,0
15484,MALUKU UTARA,KOTA BALIKPAPAN,0
15485,MALUKU UTARA,KOTA SAMARINDA,0
15486,MALUKU UTARA,KOTA BONTANG,0
15487,MALUKU UTARA,MALINAU,0
15488,MALUKU UTARA,BULUNGAN,0
15489,MALUKU UTARA,NUNUKAN,0
15490,MALUKU UTARA,KOTA TARAKAN,0
15491,MALUKU UTARA,BOLAANG MONGONDOW,0
15492,MALUKU UTARA,MINAHASA,0
15493,MALUKU UTARA,KEPULAUAN SANGIHE,0
15494,MALUKU UTARA,KEPULAUAN TALAUD,0
15495,MALUKU UTARA,MINAHASA SELATAN,0
15496,MALUKU UTARA,MINAHASA UTARA,0
15497,MALUKU UTARA,BOLAANG MONGONDOW UTARA,0
15498,MALUKU UTARA,SIAU TAGULANDANG BIAR,0
15499,MALUKU UTARA,MINAHASA TENGGARA,0
15500,MALUKU UTARA,BOLAANG MONGONDOW SELATAN,0
15501,MALUKU UTARA,KOTA MANADO,0
15502,MALUKU UTARA,KOTA BITUNG,0
15503,MALUKU UTARA,KOTA TOMOHON,0
15504,MALUKU UTARA,KOTA KOTAMOBAGU,0
15505,MALUKU UTARA,BANGGAI KEPULAUAN,0
15506,MALUKU UTARA,BANGGAI,0
15507,MALUKU UTARA,MOROWALI,0
15508,MALUKU UTARA,POSO,0
15509,MALUKU UTARA,DONGGALA,0
15510,MALUKU UTARA,TOLI-TOLI,0
15511,MALUKU UTARA,BUOL,0
15512,MALUKU UTARA,PARIGI MOUTONG,0
15513,MALUKU UTARA,TOJO UNA-UNA,0
15514,MALUKU UTARA,SIGI,0
15515,MALUKU UTARA,BANGGAI LAUT,0
15516,MALUKU UTARA,MOROWALI UTARA,0
15517,MALUKU UTARA,KOTA PALU,0
15518,MALUKU UTARA,KEPULAUAN SELAYAR,0
15519,MALUKU UTARA,BULUKUMBA,0
15520,MALUKU UTARA,BANTAENG,0
15521,MALUKU UTARA,JENEPONTO,0
15522,MALUKU UTARA,TAKALAR,0
15523,MALUKU UTARA,GOWA,0
15524,MALUKU UTARA,SINJAI,0
15525,MALUKU UTARA,MAROS,0
15526,MALUKU UTARA,PANGKAJENE KEPULAUAN,0
15527,MALUKU UTARA,BARRU,0
15528,MALUKU UTARA,BONE,0
15529,MALUKU UTARA,SOPPENG,0
15530,MALUKU UTARA,WAJO,0
15531,MALUKU UTARA,SIDENRENG RAPPANG,0
15532,MALUKU UTARA,PINRANG,0
15533,MALUKU UTARA,ENREKANG,0
15534,MALUKU UTARA,LUWU,0
15535,MALUKU UTARA,TANA TORAJA,0
15536,MALUKU UTARA,LUWU UTARA,0
15537,MALUKU UTARA,LUWU TIMUR,0
15538,MALUKU UTARA,TORAJA UTARA,0
15539,MALUKU UTARA,KOTA MAKASSAR,0
15540,MALUKU UTARA,KOTA PAREPARE,0
15541,MALUKU UTARA,KOTA PALOPO,0
15542,MALUKU UTARA,BUTON,0
15543,MALUKU UTARA,MUNA,0
15544,MALUKU UTARA,KONAWE,0
15545,MALUKU UTARA,Kolaka,0
15546,MALUKU UTARA,KONAWE SELATAN,0
15547,MALUKU UTARA,BOMBANA,0
15548,MALUKU UTARA,WAKATOBI,0
15549,MALUKU UTARA,KOLAKA UTARA,0
15550,MALUKU UTARA,BUTON UTARA,0
15551,MALUKU UTARA,KONAWE UTARA,0
15552,MALUKU UTARA,KOLAKA TIMUR,0
15553,MALUKU UTARA,MUNA BARAT,0
15554,MALUKU UTARA,BUTON TENGAH,0
15555,MALUKU UTARA,BUTON SELATAN,0
15556,MALUKU UTARA,KOTA KENDARI,0
15557,MALUKU UTARA,KOTA BAUBAU,0
15558,MALUKU UTARA,BOALEMO,0
15559,MALUKU UTARA,GORONTALO,0
15560,MALUKU UTARA,POHUWATO,0
15561,MALUKU UTARA,BONE BOLANGO,0
15562,MALUKU UTARA,GORONTALO UTARA,0
15563,MALUKU UTARA,KOTA GORONTALO,0
15564,MALUKU UTARA,MAJENE,0
15565,MALUKU UTARA,POLEWALI MANDAR,0
15566,MALUKU UTARA,MAMASA,0
15567,MALUKU UTARA,MAMUJU,0
15568,MALUKU UTARA,MAMUJU UTARA,0
15569,MALUKU UTARA,MAMUJU TENGAH,0
15570,MALUKU UTARA,MALUKU TENGGARA BARAT,0
15571,MALUKU UTARA,MALUKU TENGGARA,0
15572,MALUKU UTARA,MALUKU TENGAH,0
15573,MALUKU UTARA,BURU,0
15574,MALUKU UTARA,KEPULAUAN ARU,0
15575,MALUKU UTARA,SERAM BAGIAN BARAT,0
15576,MALUKU UTARA,SERAM BAGIAN TIMUR,0
15577,MALUKU UTARA,MALUKU BARAT DAYA,0
15578,MALUKU UTARA,BURU SELATAN,0
15579,MALUKU UTARA,KOTA AMBON,0
15580,MALUKU UTARA,KOTA TUAL,0
15581,MALUKU UTARA,HALMAHERA BARAT,265
15582,MALUKU UTARA,HALMAHERA TENGAH,64
15583,MALUKU UTARA,KEPULAUAN SULA,51
15584,MALUKU UTARA,HALMAHERA SELATAN,416
15585,MALUKU UTARA,HALMAHERA UTARA,734
15586,MALUKU UTARA,HALMAHERA TIMUR,46
15587,MALUKU UTARA,PULAU MOROTAI,119
15588,MALUKU UTARA,KOTA TERNATE,1728
15589,MALUKU UTARA,KOTA TIDORE KEPULAUAN,194
15590,MALUKU UTARA,FAKFAK,0
15591,MALUKU UTARA,KAIMANA,0
15592,MALUKU UTARA,TELUK WONDAMA,0
15593,MALUKU UTARA,TELUK BINTUNI,0
15594,MALUKU UTARA,MANOKWARI,0
15595,MALUKU UTARA,SORONG SELATAN,0
15596,MALUKU UTARA,SORONG,0
15597,MALUKU UTARA,RAJA AMPAT,0
15598,MALUKU UTARA,KOTA SORONG,0
15599,MALUKU UTARA,MERAUKE,0
15600,MALUKU UTARA,JAYAWIJAYA,0
15601,MALUKU UTARA,JAYAPURA,0
15602,MALUKU UTARA,NABIRE,0
15603,MALUKU UTARA,KEPULAUAN YAPEN,0
15604,MALUKU UTARA,BIAK NUMFOR,0
15605,MALUKU UTARA,PANIAI,0
15606,MALUKU UTARA,PUNCAK JAYA,0
15607,MALUKU UTARA,MIMIKA,0
15608,MALUKU UTARA,BOVEN DIGOEL,0
15609,MALUKU UTARA,MAPPI,0
15610,MALUKU UTARA,ASMAT,0
15611,MALUKU UTARA,YAHUKIMO,0
15612,MALUKU UTARA,KEEROM,0
15613,MALUKU UTARA,SUPIORI,0
15614,MALUKU UTARA,LANNY JAYA,0
15615,MALUKU UTARA,KOTA JAYAPURA,0
15616,PAPUA BARAT,SIMEULUE,0
15617,PAPUA BARAT,ACEH SINGKIL,0
15618,PAPUA BARAT,ACEH SELATAN,0
15619,PAPUA BARAT,ACEH TENGGARA,0
15620,PAPUA BARAT,ACEH TIMUR,0
15621,PAPUA BARAT,ACEH TENGAH,0
15622,PAPUA BARAT,ACEH BARAT,0
15623,PAPUA BARAT,ACEH BESAR,0
15624,PAPUA BARAT,PIDIE,0
15625,PAPUA BARAT,BIREUEN,0
15626,PAPUA BARAT,ACEH UTARA,0
15627,PAPUA BARAT,ACEH BARAT DAYA,0
15628,PAPUA BARAT,GAYO LUES,0
15629,PAPUA BARAT,ACEH TAMIANG,0
15630,PAPUA BARAT,NAGAN RAYA,0
15631,PAPUA BARAT,ACEH JAYA,0
15632,PAPUA BARAT,BENER MERIAH,0
15633,PAPUA BARAT,PIDIE JAYA,0
15634,PAPUA BARAT,KOTA BANDA ACEH,0
15635,PAPUA BARAT,KOTA SABANG,0
15636,PAPUA BARAT,KOTA LANGSA,0
15637,PAPUA BARAT,KOTA LHOKSEUMAWE,0
15638,PAPUA BARAT,KOTA SUBULUSSALAM,0
15639,PAPUA BARAT,NIAS,0
15640,PAPUA BARAT,MANDAILING NATAL,0
15641,PAPUA BARAT,TAPANULI SELATAN,0
15642,PAPUA BARAT,TAPANULI TENGAH,0
15643,PAPUA BARAT,TAPANULI UTARA,0
15644,PAPUA BARAT,TOBA SAMOSIR,0
15645,PAPUA BARAT,LABUHAN BATU,0
15646,PAPUA BARAT,ASAHAN,0
15647,PAPUA BARAT,SIMALUNGUN,0
15648,PAPUA BARAT,DAIRI,0
15649,PAPUA BARAT,KARO,0
15650,PAPUA BARAT,DELI SERDANG,0
15651,PAPUA BARAT,LANGKAT,0
15652,PAPUA BARAT,HUMBANG HASUNDUTAN,0
15653,PAPUA BARAT,PAKPAK BHARAT,0
15654,PAPUA BARAT,SAMOSIR,0
15655,PAPUA BARAT,SERDANG BEDAGAI,0
15656,PAPUA BARAT,BATU BARA,0
15657,PAPUA BARAT,PADANG LAWAS UTARA,0
15658,PAPUA BARAT,PADANG LAWAS,0
15659,PAPUA BARAT,LABUHAN BATU SELATAN,0
15660,PAPUA BARAT,LABUHAN BATU UTARA,0
15661,PAPUA BARAT,KOTA SIBOLGA,0
15662,PAPUA BARAT,KOTA TANJUNG BALAI,0
15663,PAPUA BARAT,KOTA PEMATANG SIANTAR,0
15664,PAPUA BARAT,KOTA TEBING TINGGI,0
15665,PAPUA BARAT,KOTA MEDAN,0
15666,PAPUA BARAT,KOTA BINJAI,0
15667,PAPUA BARAT,KOTA PADANGSIDIMPUAN,0
15668,PAPUA BARAT,KOTA GUNUNGSITOLI,0
15669,PAPUA BARAT,KEPULAUAN MENTAWAI,0
15670,PAPUA BARAT,PESISIR SELATAN,0
15671,PAPUA BARAT,SOLOK,0
15672,PAPUA BARAT,SIJUNJUNG,0
15673,PAPUA BARAT,TANAH DATAR,0
15674,PAPUA BARAT,PADANG PARIAMAN,0
15675,PAPUA BARAT,AGAM,0
15676,PAPUA BARAT,LIMA PULUH KOTA,0
15677,PAPUA BARAT,PASAMAN,0
15678,PAPUA BARAT,SOLOK SELATAN,0
15679,PAPUA BARAT,DHARMASRAYA,0
15680,PAPUA BARAT,PASAMAN BARAT,0
15681,PAPUA BARAT,KOTA PADANG,0
15682,PAPUA BARAT,KOTA SOLOK,0
15683,PAPUA BARAT,KOTA SAWAH LUNTO,0
15684,PAPUA BARAT,KOTA PADANG PANJANG,0
15685,PAPUA BARAT,KOTA BUKITTINGGI,0
15686,PAPUA BARAT,KOTA PAYAKUMBUH,0
15687,PAPUA BARAT,KOTA PARIAMAN,0
15688,PAPUA BARAT,KUANTAN SINGINGI,0
15689,PAPUA BARAT,INDRAGIRI HULU,0
15690,PAPUA BARAT,INDRAGIRI HILIR,0
15691,PAPUA BARAT,PELALAWAN,0
15692,PAPUA BARAT,SIAK,0
15693,PAPUA BARAT,KAMPAR,0
15694,PAPUA BARAT,ROKAN HULU,0
15695,PAPUA BARAT,BENGKALIS,0
15696,PAPUA BARAT,ROKAN HILIR,0
15697,PAPUA BARAT,KEPULAUAN MERANTI,0
15698,PAPUA BARAT,KOTA PEKANBARU,0
15699,PAPUA BARAT,KOTA DUMAI,0
15700,PAPUA BARAT,MERANGIN,0
15701,PAPUA BARAT,SAROLANGUN,0
15702,PAPUA BARAT,BATANG HARI,0
15703,PAPUA BARAT,MUARO JAMBI,0
15704,PAPUA BARAT,TANJUNG JABUNG TIMUR,0
15705,PAPUA BARAT,TANJUNG JABUNG BARAT,0
15706,PAPUA BARAT,TEBO,0
15707,PAPUA BARAT,BUNGO,0
15708,PAPUA BARAT,KOTA JAMBI,0
15709,PAPUA BARAT,KOTA SUNGAI PENUH,0
15710,PAPUA BARAT,OGAN KOMERING ULU,0
15711,PAPUA BARAT,OGAN KOMERING ILIR,0
15712,PAPUA BARAT,MUARA ENIM,0
15713,PAPUA BARAT,LAHAT,0
15714,PAPUA BARAT,MUSI RAWAS,0
15715,PAPUA BARAT,MUSI BANYUASIN,0
15716,PAPUA BARAT,BANYUASIN,0
15717,PAPUA BARAT,OGAN KOMERING ULU SELATAN,0
15718,PAPUA BARAT,OGAN KOMERING ULU TIMUR,0
15719,PAPUA BARAT,OGAN ILIR,0
15720,PAPUA BARAT,EMPAT LAWANG,0
15721,PAPUA BARAT,PENUKAL ABAB LEMATANG ILIR,0
15722,PAPUA BARAT,MUSI RAWAS UTARA,0
15723,PAPUA BARAT,KOTA PALEMBANG,0
15724,PAPUA BARAT,KOTA PRABUMULIH,0
15725,PAPUA BARAT,KOTA PAGAR ALAM,0
15726,PAPUA BARAT,KOTA LUBUKLINGGAU,0
15727,PAPUA BARAT,BENGKULU SELATAN,0
15728,PAPUA BARAT,REJANG LEBONG,0
15729,PAPUA BARAT,BENGKULU UTARA,0
15730,PAPUA BARAT,KAUR,0
15731,PAPUA BARAT,SELUMA,0
15732,PAPUA BARAT,MUKOMUKO,0
15733,PAPUA BARAT,LEBONG,0
15734,PAPUA BARAT,KEPAHIANG,0
15735,PAPUA BARAT,BENGKULU TENGAH,0
15736,PAPUA BARAT,KOTA BENGKULU,0
15737,PAPUA BARAT,LAMPUNG BARAT,0
15738,PAPUA BARAT,TANGGAMUS,0
15739,PAPUA BARAT,LAMPUNG SELATAN,0
15740,PAPUA BARAT,LAMPUNG TIMUR,0
15741,PAPUA BARAT,LAMPUNG TENGAH,0
15742,PAPUA BARAT,LAMPUNG UTARA,0
15743,PAPUA BARAT,WAY KANAN,0
15744,PAPUA BARAT,TULANGBAWANG,0
15745,PAPUA BARAT,PESAWARAN,0
15746,PAPUA BARAT,PRINGSEWU,0
15747,PAPUA BARAT,MESUJI,0
15748,PAPUA BARAT,TULANG BAWANG BARAT,0
15749,PAPUA BARAT,PESISIR BARAT,0
15750,PAPUA BARAT,KOTA BANDAR LAMPUNG,0
15751,PAPUA BARAT,KOTA METRO,0
15752,PAPUA BARAT,BANGKA,0
15753,PAPUA BARAT,BELITUNG,0
15754,PAPUA BARAT,BANGKA BARAT,0
15755,PAPUA BARAT,BANGKA TENGAH,0
15756,PAPUA BARAT,BANGKA SELATAN,0
15757,PAPUA BARAT,BELITUNG TIMUR,0
15758,PAPUA BARAT,KOTA PANGKAL PINANG,0
15759,PAPUA BARAT,KARIMUN,0
15760,PAPUA BARAT,BINTAN,0
15761,PAPUA BARAT,NATUNA,0
15762,PAPUA BARAT,LINGGA,0
15763,PAPUA BARAT,KEPULAUAN ANAMBAS,0
15764,PAPUA BARAT,KOTA BATAM,0
15765,PAPUA BARAT,KOTA TANJUNG PINANG,0
15766,PAPUA BARAT,KEPULAUAN SERIBU,0
15767,PAPUA BARAT,KOTA JAKARTA SELATAN,0
15768,PAPUA BARAT,KOTA JAKARTA TIMUR,0
15769,PAPUA BARAT,KOTA JAKARTA PUSAT,0
15770,PAPUA BARAT,KOTA JAKARTA BARAT,0
15771,PAPUA BARAT,KOTA JAKARTA UTARA,0
15772,PAPUA BARAT,BOGOR,0
15773,PAPUA BARAT,SUKABUMI,0
15774,PAPUA BARAT,CIANJUR,0
15775,PAPUA BARAT,BANDUNG,0
15776,PAPUA BARAT,GARUT,0
15777,PAPUA BARAT,TASIKMALAYA,0
15778,PAPUA BARAT,CIAMIS,0
15779,PAPUA BARAT,KUNINGAN,0
15780,PAPUA BARAT,CIREBON,0
15781,PAPUA BARAT,MAJALENGKA,0
15782,PAPUA BARAT,SUMEDANG,0
15783,PAPUA BARAT,INDRAMAYU,0
15784,PAPUA BARAT,SUBANG,0
15785,PAPUA BARAT,PURWAKARTA,0
15786,PAPUA BARAT,KARAWANG,0
15787,PAPUA BARAT,BEKASI,0
15788,PAPUA BARAT,BANDUNG BARAT,0
15789,PAPUA BARAT,PANGANDARAN,0
15790,PAPUA BARAT,KOTA BOGOR,0
15791,PAPUA BARAT,KOTA SUKABUMI,0
15792,PAPUA BARAT,KOTA BANDUNG,0
15793,PAPUA BARAT,KOTA CIREBON,0
15794,PAPUA BARAT,KOTA BEKASI,0
15795,PAPUA BARAT,KOTA DEPOK,0
15796,PAPUA BARAT,KOTA CIMAHI,0
15797,PAPUA BARAT,KOTA TASIKMALAYA,0
15798,PAPUA BARAT,KOTA BANJAR,0
15799,PAPUA BARAT,CILACAP,0
15800,PAPUA BARAT,BANYUMAS,0
15801,PAPUA BARAT,PURBALINGGA,0
15802,PAPUA BARAT,BANJARNEGARA,0
15803,PAPUA BARAT,KEBUMEN,0
15804,PAPUA BARAT,PURWOREJO,0
15805,PAPUA BARAT,WONOSOBO,0
15806,PAPUA BARAT,MAGELANG,0
15807,PAPUA BARAT,BOYOLALI,0
15808,PAPUA BARAT,KLATEN,0
15809,PAPUA BARAT,SUKOHARJO,0
15810,PAPUA BARAT,WONOGIRI,0
15811,PAPUA BARAT,KARANGANYAR,0
15812,PAPUA BARAT,SRAGEN,0
15813,PAPUA BARAT,GROBOGAN,0
15814,PAPUA BARAT,BLORA,0
15815,PAPUA BARAT,REMBANG,0
15816,PAPUA BARAT,PATI,0
15817,PAPUA BARAT,KUDUS,0
15818,PAPUA BARAT,JEPARA,0
15819,PAPUA BARAT,DEMAK,0
15820,PAPUA BARAT,SEMARANG,0
15821,PAPUA BARAT,TEMANGGUNG,0
15822,PAPUA BARAT,KENDAL,0
15823,PAPUA BARAT,BATANG,0
15824,PAPUA BARAT,PEKALONGAN,0
15825,PAPUA BARAT,PEMALANG,0
15826,PAPUA BARAT,TEGAL,0
15827,PAPUA BARAT,BREBES,0
15828,PAPUA BARAT,KOTA MAGELANG,0
15829,PAPUA BARAT,KOTA SURAKARTA,0
15830,PAPUA BARAT,KOTA SALATIGA,0
15831,PAPUA BARAT,KOTA SEMARANG,0
15832,PAPUA BARAT,KOTA PEKALONGAN,0
15833,PAPUA BARAT,KOTA TEGAL,0
15834,PAPUA BARAT,KULON PROGO,0
15835,PAPUA BARAT,BANTUL,0
15836,PAPUA BARAT,GUNUNG KIDUL,0
15837,PAPUA BARAT,SLEMAN,0
15838,PAPUA BARAT,KOTA YOGYAKARTA,0
15839,PAPUA BARAT,PACITAN,0
15840,PAPUA BARAT,PONOROGO,0
15841,PAPUA BARAT,TRENGGALEK,0
15842,PAPUA BARAT,TULUNGAGUNG,0
15843,PAPUA BARAT,BLITAR,0
15844,PAPUA BARAT,KEDIRI,0
15845,PAPUA BARAT,MALANG,0
15846,PAPUA BARAT,LUMAJANG,0
15847,PAPUA BARAT,JEMBER,0
15848,PAPUA BARAT,BANYUWANGI,0
15849,PAPUA BARAT,BONDOWOSO,0
15850,PAPUA BARAT,SITUBONDO,0
15851,PAPUA BARAT,PROBOLINGGO,0
15852,PAPUA BARAT,PASURUAN,0
15853,PAPUA BARAT,SIDOARJO,0
15854,PAPUA BARAT,MOJOKERTO,0
15855,PAPUA BARAT,JOMBANG,0
15856,PAPUA BARAT,NGANJUK,0
15857,PAPUA BARAT,MADIUN,0
15858,PAPUA BARAT,MAGETAN,0
15859,PAPUA BARAT,NGAWI,0
15860,PAPUA BARAT,BOJONEGORO,0
15861,PAPUA BARAT,TUBAN,0
15862,PAPUA BARAT,LAMONGAN,0
15863,PAPUA BARAT,GRESIK,0
15864,PAPUA BARAT,BANGKALAN,0
15865,PAPUA BARAT,SAMPANG,0
15866,PAPUA BARAT,PAMEKASAN,0
15867,PAPUA BARAT,SUMENEP,0
15868,PAPUA BARAT,KOTA KEDIRI,0
15869,PAPUA BARAT,KOTA BLITAR,0
15870,PAPUA BARAT,KOTA MALANG,0
15871,PAPUA BARAT,KOTA PROBOLINGGO,0
15872,PAPUA BARAT,KOTA PASURUAN,0
15873,PAPUA BARAT,KOTA MOJOKERTO,0
15874,PAPUA BARAT,KOTA MADIUN,0
15875,PAPUA BARAT,KOTA SURABAYA,0
15876,PAPUA BARAT,KOTA BATU,0
15877,PAPUA BARAT,PANDEGLANG,0
15878,PAPUA BARAT,LEBAK,0
15879,PAPUA BARAT,TANGERANG,0
15880,PAPUA BARAT,SERANG,0
15881,PAPUA BARAT,KOTA TANGERANG,0
15882,PAPUA BARAT,KOTA CILEGON,0
15883,PAPUA BARAT,KOTA SERANG,0
15884,PAPUA BARAT,KOTA TANGERANG SELATAN,0
15885,PAPUA BARAT,JEMBRANA,0
15886,PAPUA BARAT,TABANAN,0
15887,PAPUA BARAT,BADUNG,0
15888,PAPUA BARAT,GIANYAR,0
15889,PAPUA BARAT,KLUNGKUNG,0
15890,PAPUA BARAT,BANGLI,0
15891,PAPUA BARAT,KARANG ASEM,0
15892,PAPUA BARAT,BULELENG,0
15893,PAPUA BARAT,KOTA DENPASAR,0
15894,PAPUA BARAT,LOMBOK BARAT,0
15895,PAPUA BARAT,LOMBOK TENGAH,0
15896,PAPUA BARAT,LOMBOK TIMUR,0
15897,PAPUA BARAT,SUMBAWA,0
15898,PAPUA BARAT,DOMPU,0
15899,PAPUA BARAT,BIMA,0
15900,PAPUA BARAT,SUMBAWA BARAT,0
15901,PAPUA BARAT,LOMBOK UTARA,0
15902,PAPUA BARAT,KOTA MATARAM,0
15903,PAPUA BARAT,KOTA BIMA,0
15904,PAPUA BARAT,SUMBA BARAT,0
15905,PAPUA BARAT,SUMBA TIMUR,0
15906,PAPUA BARAT,KUPANG,0
15907,PAPUA BARAT,TIMOR TENGAH SELATAN,0
15908,PAPUA BARAT,TIMOR TENGAH UTARA,0
15909,PAPUA BARAT,BELU,0
15910,PAPUA BARAT,ALOR,0
15911,PAPUA BARAT,LEMBATA,0
15912,PAPUA BARAT,FLORES TIMUR,0
15913,PAPUA BARAT,SIKKA,0
15914,PAPUA BARAT,ENDE,0
15915,PAPUA BARAT,NGADA,0
15916,PAPUA BARAT,MANGGARAI,0
15917,PAPUA BARAT,ROTE NDAO,0
15918,PAPUA BARAT,MANGGARAI BARAT,0
15919,PAPUA BARAT,SUMBA TENGAH,0
15920,PAPUA BARAT,SUMBA BARAT DAYA,0
15921,PAPUA BARAT,NAGEKEO,0
15922,PAPUA BARAT,SABU RAIJUA,0
15923,PAPUA BARAT,MALAKA,0
15924,PAPUA BARAT,KOTA KUPANG,0
15925,PAPUA BARAT,SAMBAS,0
15926,PAPUA BARAT,BENGKAYANG,0
15927,PAPUA BARAT,LANDAK,0
15928,PAPUA BARAT,MEMPAWAH,0
15929,PAPUA BARAT,SANGGAU,0
15930,PAPUA BARAT,KETAPANG,0
15931,PAPUA BARAT,SINTANG,0
15932,PAPUA BARAT,KAPUAS HULU,0
15933,PAPUA BARAT,SEKADAU,0
15934,PAPUA BARAT,MELAWI,0
15935,PAPUA BARAT,KAYONG UTARA,0
15936,PAPUA BARAT,KUBU RAYA,0
15937,PAPUA BARAT,KOTA PONTIANAK,0
15938,PAPUA BARAT,KOTA SINGKAWANG,0
15939,PAPUA BARAT,KOTAWARINGIN BARAT,0
15940,PAPUA BARAT,KOTAWARINGIN TIMUR,0
15941,PAPUA BARAT,KAPUAS,0
15942,PAPUA BARAT,BARITO SELATAN,0
15943,PAPUA BARAT,BARITO UTARA,0
15944,PAPUA BARAT,SUKAMARA,0
15945,PAPUA BARAT,LAMANDAU,0
15946,PAPUA BARAT,SERUYAN,0
15947,PAPUA BARAT,KATINGAN,0
15948,PAPUA BARAT,PULANG PISAU,0
15949,PAPUA BARAT,GUNUNG MAS,0
15950,PAPUA BARAT,BARITO TIMUR,0
15951,PAPUA BARAT,MURUNG RAYA,0
15952,PAPUA BARAT,KOTA PALANGKA RAYA,0
15953,PAPUA BARAT,TANAH LAUT,0
15954,PAPUA BARAT,KOTA BARU,0
15955,PAPUA BARAT,BANJAR,0
15956,PAPUA BARAT,BARITO KUALA,0
15957,PAPUA BARAT,TAPIN,0
15958,PAPUA BARAT,HULU SUNGAI SELATAN,0
15959,PAPUA BARAT,HULU SUNGAI TENGAH,0
15960,PAPUA BARAT,HULU SUNGAI UTARA,0
15961,PAPUA BARAT,TABALONG,0
15962,PAPUA BARAT,TANAH BUMBU,0
15963,PAPUA BARAT,BALANGAN,0
15964,PAPUA BARAT,KOTA BANJARMASIN,0
15965,PAPUA BARAT,KOTA BANJAR BARU,0
15966,PAPUA BARAT,PASER,0
15967,PAPUA BARAT,KUTAI BARAT,0
15968,PAPUA BARAT,KUTAI KARTANEGARA,0
15969,PAPUA BARAT,KUTAI TIMUR,0
15970,PAPUA BARAT,BERAU,0
15971,PAPUA BARAT,PENAJAM PASER UTARA,0
15972,PAPUA BARAT,KOTA BALIKPAPAN,0
15973,PAPUA BARAT,KOTA SAMARINDA,0
15974,PAPUA BARAT,KOTA BONTANG,0
15975,PAPUA BARAT,MALINAU,0
15976,PAPUA BARAT,BULUNGAN,0
15977,PAPUA BARAT,NUNUKAN,0
15978,PAPUA BARAT,KOTA TARAKAN,0
15979,PAPUA BARAT,BOLAANG MONGONDOW,0
15980,PAPUA BARAT,MINAHASA,0
15981,PAPUA BARAT,KEPULAUAN SANGIHE,0
15982,PAPUA BARAT,KEPULAUAN TALAUD,0
15983,PAPUA BARAT,MINAHASA SELATAN,0
15984,PAPUA BARAT,MINAHASA UTARA,0
15985,PAPUA BARAT,BOLAANG MONGONDOW UTARA,0
15986,PAPUA BARAT,SIAU TAGULANDANG BIAR,0
15987,PAPUA BARAT,MINAHASA TENGGARA,0
15988,PAPUA BARAT,BOLAANG MONGONDOW SELATAN,0
15989,PAPUA BARAT,KOTA MANADO,0
15990,PAPUA BARAT,KOTA BITUNG,0
15991,PAPUA BARAT,KOTA TOMOHON,0
15992,PAPUA BARAT,KOTA KOTAMOBAGU,0
15993,PAPUA BARAT,BANGGAI KEPULAUAN,0
15994,PAPUA BARAT,BANGGAI,0
15995,PAPUA BARAT,MOROWALI,0
15996,PAPUA BARAT,POSO,0
15997,PAPUA BARAT,DONGGALA,0
15998,PAPUA BARAT,TOLI-TOLI,0
15999,PAPUA BARAT,BUOL,0
16000,PAPUA BARAT,PARIGI MOUTONG,0
16001,PAPUA BARAT,TOJO UNA-UNA,0
16002,PAPUA BARAT,SIGI,0
16003,PAPUA BARAT,BANGGAI LAUT,0
16004,PAPUA BARAT,MOROWALI UTARA,0
16005,PAPUA BARAT,KOTA PALU,0
16006,PAPUA BARAT,KEPULAUAN SELAYAR,0
16007,PAPUA BARAT,BULUKUMBA,0
16008,PAPUA BARAT,BANTAENG,0
16009,PAPUA BARAT,JENEPONTO,0
16010,PAPUA BARAT,TAKALAR,0
16011,PAPUA BARAT,GOWA,0
16012,PAPUA BARAT,SINJAI,0
16013,PAPUA BARAT,MAROS,0
16014,PAPUA BARAT,PANGKAJENE KEPULAUAN,0
